dataset_key,dataset,seed,block,block_order,risk,s2,gain,h_raw,risk_prev,risk_next,abs_change_same,sq_change_same,abs_change_next,sq_change_next,h_roll2,h_roll3,log_s2,log_gain,log_h,log_h_roll2,log_h_roll3
air_quality,Air Quality,8,13,13,0.202855184674263,2.0307261098096205,0.0290723592042922,0.05903799890992022,0.8839964866638184,0.7499496936798096,0.6811413019895554,0.46395347327602665,0.5470945090055466,0.2993124017840201,0.045245998024041875,0.11736819133232601,0.7083934186599171,-3.53796741169152,-2.829573993031603,-3.1444016009242453,-2.543231260517741
air_quality,Air Quality,8,14,14,0.7499496936798096,1.7976856270553447,0.0078664924949407,0.014141480493493636,0.202855184674263,0.2584811747074127,0.5470945090055466,0.2993124017840201,0.49146851897239685,0.2415413051409212,0.036589739701706925,0.03487782551385913,0.586500074853505,-4.8451429962103045,-4.2586429213568,-3.544108457194201,-3.5158153744017633
air_quality,Air Quality,8,15,15,0.2584811747074127,4.074772858899678,0.0935857221484184,0.38134056059090177,0.7499496936798096,0.175842747092247,0.49146851897239685,0.2415413051409212,0.08263842761516571,0.006829109718706983,0.1977410205421977,0.15150667999810521,1.4048150049922135,-2.368877448272866,-0.9640624432806524,-2.611352682318726,-2.684093119223018
air_quality,Air Quality,8,16,16,0.175842747092247,1.711594975652261,0.0559892691671848,0.09583095179699556,0.2584811747074127,0.3098053336143493,0.08263842761516571,0.006829109718706983,0.1339625865221023,0.017945974587691746,0.23858575619394867,0.16377099762713032,0.5374256700883856,-2.8825952286055285,-2.345169558517143,-1.6546160008988982,-2.5226249743848648
air_quality,Air Quality,8,17,17,0.3098053336143493,0.7068290568557956,0.0661204904317855,0.0467358838907416,0.175842747092247,0.4089566171169281,0.1339625865221023,0.017945974587691746,0.09915128350257879,0.009830977020208752,0.07128341784386857,0.1746357987595463,-0.3469664289447142,-2.7162765887430664,-3.0632430176877805,-2.704206288102462,-2.1241583398285253
air_quality,Air Quality,8,18,18,0.4089566171169281,7.885402763353341,0.030085464939475,0.2372360083705062,0.3098053336143493,0.1271506994962692,0.09915128350257879,0.009830977020208752,0.2818059176206589,0.07941457520602158,0.1419859461306239,0.12660094801941446,2.065013298800313,-3.5037131162003856,-1.4386998174000727,-2.2509714175439273,-2.282370797868332
air_quality,Air Quality,8,19,19,0.1271506994962692,1.3389934333847577,0.10663802921772,0.14278762087161903,0.4089566171169281,,0.2818059176206589,0.07941457520602158,,,0.19001181462106262,0.14225317104428895,0.29191816257883085,-2.2383150839771275,-1.9463969213982968,-1.6925483693991852,-2.1494465854953835
air_quality,Air Quality,9,0,0,0.3061094284057617,,,,,0.3742227256298065,,,0.0681132972240448,0.004639421258731069,,,,,,,
air_quality,Air Quality,9,1,1,0.3742227256298065,0.3478236133571819,0.0522680729627609,0.018180070001124322,0.3061094284057617,0.7086683511734009,0.0681132972240448,0.004639421258731069,0.33444562554359436,0.11185387644524614,,,-1.0560597858698284,-2.9513695539014995,-4.007429339771328,,
air_quality,Air Quality,9,2,2,0.7086683511734009,6.2565534595669305,0.054586861282587,0.34152561580446983,0.3742227256298065,0.5446205139160156,0.33444562554359436,0.11185387644524614,0.16404783725738525,0.026911692908825557,0.17985284290279707,,1.833629467930906,-2.907962061020465,-1.074332593089559,-2.5408809664304433,
air_quality,Air Quality,9,3,3,0.5446205139160156,1.9795877947064036,0.0077275731600821,0.015297409510399318,0.7086683511734009,0.3678850829601288,0.16404783725738525,0.026911692908825557,0.17673543095588684,0.031235412555163045,0.17841151265743457,0.1250010317719978,0.6828886385418343,-4.862960416376538,-4.180071777834703,-2.627202185462131,-3.0872779035651967
air_quality,Air Quality,9,4,4,0.3678850829601288,2.4913932738600266,0.1120244190096855,0.2790968840288078,0.5446205139160156,0.3547497987747192,0.17673543095588684,0.031235412555163045,0.013135284185409601,0.00017253569063147158,0.14719714676960355,0.21197330311455898,0.9128421017235068,-2.1890384045703284,-1.2761963028468215,-2.7281340403407626,-2.1768668912570277
air_quality,Air Quality,9,5,5,0.3547497987747192,1.0622274224502348,0.178920105099678,0.19005384206455608,0.3678850829601288,0.1862777918577194,0.013135284185409601,0.00017253569063147158,0.1684720069169998,0.028382817114641624,0.23457536304668192,0.16148271186792107,0.06036804532819432,-1.7208159130005036,-1.6604478676723093,-1.4683220852595653,-2.372238649451278
air_quality,Air Quality,9,6,6,0.1862777918577194,1.1242557923390137,0.0410571731626987,0.04615876474522992,0.3547497987747192,0.16070057451725,0.1684720069169998,0.028382817114641624,0.025577217340469388,0.000654194046881608,0.118106303404893,0.17176983027953127,0.11712129883687389,-3.192789716237298,-3.075668417400424,-2.3680581425363663,-2.0041041959731847
air_quality,Air Quality,9,7,7,0.16070057451725,5.604214429374736,0.0085740378126502,0.04805074642765885,0.1862777918577194,0.2512136995792389,0.025577217340469388,0.000654194046881608,0.09051312506198889,0.008192625808487241,0.047104755586444384,0.09475445107914827,1.723518891371516,-4.759016500546634,-3.0354976091751182,-3.055583013287771,-2.590537964749284
air_quality,Air Quality,9,8,8,0.2512136995792389,0.5515807732829217,0.1708970665931701,0.09426353614324373,0.16070057451725,0.1949398070573806,0.09051312506198889,0.008192625808487241,0.0562738925218583,0.0031667509795616595,0.0711571412854513,0.0628243491053775,-0.5949669899360358,-1.7666938534656553,-2.3616608434016912,-2.6985792262884045,-2.8242756233257444
air_quality,Air Quality,9,9,9,0.1949398070573806,18.535913954394573,0.0337678268551826,0.625917533014559,0.2512136995792389,0.7806749939918518,0.0562738925218583,0.0031667509795616595,0.5857351869344712,0.34308570921315995,0.3600905345789014,0.25607727186182055,2.9197101450387852,-3.388246797967626,-0.4685366529288406,-1.4150987481652657,-1.9552317018352168
